=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018"
"Species Name: OPILIO TANNER CRAB"
=========================================================================
"Year","Trip Join","Haul Join","NMFS Area","Gear","Gear Description","Performance","Performance Description","Official Total Catch (mt)","Vessel","Vessel Length (ft)","IFQ Flag","Duration (Min)","Bottom Depth (Fathoms)","Fishing Depth (Fathoms)","Lat DD Start","Lon DD Start","Lat DD End","Lon DD End","T Table","Cruise","Permit","Haul Seq","Haul","Haul Date","Sample Type","% Retained","Date of Entry","Species Code","Species Name","Sex","Sample Size","Sample Number","Sample Weight (kg)","Extrapolated Number","Extrapolated Weight (kg)","Received from NORPAC","Loaded to Repository"
2019,'23204034017000000003','23204034017000000258',513,1,NON PELAGIC,1,NO PROBLEM,30.35,77812,194,N,240,37,37,57.36167,-167.83,57.345,-167.42333,ATL,23204,34017,258,129,23-FEB-19,B,0,23-FEB-19,5,"OPILIO TANNER CRAB",F,282,1,.01,106,1.06,13-JUL-20,15-JUL-20
2019,'23349003336000000030','23349003336000002932',521,8,LONGLINER,1,NO PROBLEM,9.2,A237,155,N,865.2,77,,56.31333,-171.06333,56.31333,-171.06333,ATL,23349,3336,2932,199,05-APR-19,B,0,05-APR-19,5,"OPILIO TANNER CRAB",M,2624,1,.16,5,1.21,13-JUL-20,15-JUL-20
2019,'23143004578000000043','23143004578000002358',521,8,LONGLINER,1,NO PROBLEM,21.53,A617,136,N,889.2,67,,58.24333,-173.56833,58.25,-173.58333,ATL,23143,4578,2358,77,04-MAR-19,B,0,04-MAR-19,5,"OPILIO TANNER CRAB",M,10368,1,.52,1,.52,13-JUL-20,15-JUL-20
2019,'23349033470000000043','23349033470000002832',524,8,LONGLINER,1,NO PROBLEM,29.93,A716,119,N,1267.2,93,,60.32667,-177.81833,60.32667,-177.81833,ATL,23349,33470,2832,165,24-APR-19,B,0,24-APR-19,5,"OPILIO TANNER CRAB",M,7692,1,.48,4,2.12,13-JUL-20,15-JUL-20
2019,'23374004578000000044','23374004578000002474',521,8,LONGLINER,1,NO PROBLEM,25.97,A617,136,N,1434,88,,59.60833,-178.05667,59.82,-178.42333,ATL,23374,4578,2474,135,08-APR-19,B,0,08-APR-19,5,"OPILIO TANNER CRAB",M,12141,1,.54,2,1.03,13-JUL-20,15-JUL-20
2019,'23662034615000000007','23662034615000000362',524,8,LONGLINER,1,NO PROBLEM,9.19,78412,140,N,886.8,43,,60.065,-173.69667,60.14667,-173.49,ATL,23662,34615,362,181,24-JUL-19,B,0,24-JUL-19,5,"OPILIO TANNER CRAB",M,4380,2,.42,7,1.98,13-JUL-20,15-JUL-20
2019,'23662034615000000007','23662034615000000366',524,8,LONGLINER,1,NO PROBLEM,4.06,78412,140,N,1126.8,42,,60.09167,-173.71333,60.09167,-173.71333,ATL,23662,34615,366,183,25-JUL-19,B,,25-JUL-19,5,"OPILIO TANNER CRAB",M,2920,1,.28,1,.28,13-JUL-20,15-JUL-20
2019,'23662034615000000007','23662034615000000404',524,8,LONGLINER,1,NO PROBLEM,6.28,78412,140,N,762,42,,60.42167,-174.06333,60.42167,-174.055,ATL,23662,34615,404,202,30-JUL-19,B,0,30-JUL-19,5,"OPILIO TANNER CRAB",M,5848,1,.5,3,.89,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002490',521,8,LONGLINER,1,NO PROBLEM,30.46,77788,191,N,1497,59,,58.75,-172.865,58.75,-172.85667,ATL,23532,33989,2490,209,07-JUL-19,B,0,07-JUL-19,5,"OPILIO TANNER CRAB",M,25480,4,2.06,4,2.06,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002500',521,8,LONGLINER,1,NO PROBLEM,27.97,77788,191,N,1353,55,,58.53,-172.48,58.53,-172.47333,ATL,23532,33989,2500,214,11-JUL-19,B,,11-JUL-19,5,"OPILIO TANNER CRAB",M,18600,2,1.1,2,1.1,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002520',521,8,LONGLINER,1,NO PROBLEM,19.17,77788,191,N,1636.2,56,,58.69,-172.63167,58.68833,-172.95,ATL,23532,33989,2520,224,24-JUL-19,B,,24-JUL-19,5,"OPILIO TANNER CRAB",M,24460,8,3.67,8,3.67,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002424',521,8,LONGLINER,1,NO PROBLEM,7.49,77788,191,N,471,47,,59.32667,-172.555,59.32667,-172.18833,ATL,23532,33989,2424,176,08-JUN-19,B,,08-JUN-19,5,"OPILIO TANNER CRAB",M,4816,2,.73,2,.73,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002440',521,8,LONGLINER,1,NO PROBLEM,24.53,77788,191,N,1359,47,,59.19167,-172.25167,59.24,-172.245,ATL,23532,33989,2440,184,13-JUN-19,B,,13-JUN-19,5,"OPILIO TANNER CRAB",M,27300,5,2.2,5,2.2,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002444',521,8,LONGLINER,1,NO PROBLEM,29.68,77788,191,N,1413,61,,59.325,-173.93833,59.375,-173.90833,ATL,23532,33989,2444,186,15-JUN-19,B,0,15-JUN-19,5,"OPILIO TANNER CRAB",M,20955,1,.68,1,.68,13-JUL-20,15-JUL-20
2019,'23532033989000000027','23532033989000002448',521,8,LONGLINER,1,NO PROBLEM,28.88,77788,191,N,1392,60,,59.41333,-173.92833,59.46333,-173.92833,ATL,23532,33989,2448,188,17-JUN-19,B,0,17-JUN-19,5,"OPILIO TANNER CRAB",M,20955,12,5.41,12,5.41,13-JUL-20,15-JUL-20
2019,'23656002134000000025','23656002134000001566',524,1,NON PELAGIC,1,NO PROBLEM,6.25,A110,219,N,244.8,38,38,58.39833,-170.37,58.63167,-170.18833,ATL,23656,2134,1566,656,15-AUG-19,B,0,15-AUG-19,5,"OPILIO TANNER CRAB",M,187,40,7.81,1330,259.7,13-JUL-20,15-JUL-20
2019,'23656002134000000025','23656002134000001588',514,1,NON PELAGIC,1,NO PROBLEM,12.63,A110,219,N,241.8,36,36,57.94667,-168.27667,58.08333,-168.10667,ATL,23656,2134,1588,667,17-AUG-19,B,0,17-AUG-19,5,"OPILIO TANNER CRAB",M,221,1,.12,55,6.6,13-JUL-20,15-JUL-20
2019,'23127003835000000005','23127003835000000294',513,1,NON PELAGIC,1,NO PROBLEM,14.23,A276,230,N,238.8,38,38,57.225,-167.18667,57.08167,-166.87167,ATL,23127,3835,294,118,05-MAR-19,B,0,05-MAR-19,5,"OPILIO TANNER CRAB",M,244,2,.38,114,21.71,13-JUL-20,15-JUL-20
2019,'23735004463000000024','23735004463000001914',524,8,LONGLINER,1,NO PROBLEM,14.92,A580,172,N,1132.2,27,,60.95,-170.65667,60.95,-170.19,ATL,23735,4463,1914,140,21-AUG-19,B,0,21-AUG-19,5,"OPILIO TANNER CRAB",M,9650,2,.15,2,.15,13-JUL-20,15-JUL-20
2019,'23735004463000000025','23735004463000001934',524,8,LONGLINER,1,NO PROBLEM,13.35,A580,172,N,858,28,,60.84167,-170.25667,60.84167,-170.78,ATL,23735,4463,1934,150,30-AUG-19,B,0,30-AUG-19,5,"OPILIO TANNER CRAB",M,8550,3,.2,3,.2,13-JUL-20,15-JUL-20
2019,'23735004463000000025','23735004463000001944',524,8,LONGLINER,1,NO PROBLEM,13.07,A580,172,N,1261.8,28,,60.975,-170.81,60.95667,-170.35667,ATL,23735,4463,1944,155,01-SEP-19,B,0,01-SEP-19,5,"OPILIO TANNER CRAB",M,8604,3,.18,3,.18,13-JUL-20,15-JUL-20
2019,'23735004463000000025','23735004463000001948',524,8,LONGLINER,1,NO PROBLEM,12.25,A580,172,N,1288.2,27,,60.95833,-170.81667,60.95833,-170.28667,ATL,23735,4463,1948,157,03-SEP-19,B,0,03-SEP-19,5,"OPILIO TANNER CRAB",M,8604,2,.3,2,.3,13-JUL-20,15-JUL-20
2019,'23735004463000000025','23735004463000002016',521,8,LONGLINER,1,NO PROBLEM,15.51,A580,172,N,1254,56,,59.6,-173.985,59.6,-173.495,ATL,23735,4463,2016,191,19-SEP-19,B,0,19-SEP-19,5,"OPILIO TANNER CRAB",M,8541,1,.39,1,.39,13-JUL-20,15-JUL-20
2019,'23629004092000000033','23629004092000001726',513,1,NON PELAGIC,1,NO PROBLEM,19.44,A283,166,N,222,35,35,57.62333,-166.50833,57.55,-166.12667,ATL,23629,4092,1726,861,01-SEP-19,B,0,01-SEP-19,5,"OPILIO TANNER CRAB",M,375,1,.28,52,14.43,13-JUL-20,15-JUL-20
2019,'23629004092000000033','23629004092000001734',513,1,NON PELAGIC,1,NO PROBLEM,14.91,A283,166,N,223.8,36,36,57.40667,-166.51667,57.41333,-166.03833,ATL,23629,4092,1734,865,02-SEP-19,B,0,02-SEP-19,5,"OPILIO TANNER CRAB",F,239,1,.24,61,14.56,13-JUL-20,15-JUL-20
2019,'23629004092000000034','23629004092000001828',524,1,NON PELAGIC,1,NO PROBLEM,11.34,A283,166,N,280.2,36,36,58.21833,-169.48833,58.22,-170.055,ATL,23629,4092,1828,912,15-SEP-19,B,0,15-SEP-19,5,"OPILIO TANNER CRAB",M,244,66,8.26,3052,381.9,13-JUL-20,15-JUL-20
2019,'23717004578000000051','23717004578000002826',524,8,LONGLINER,1,NO PROBLEM,9.32,A617,136,N,1263,65,,60.885,-176.36667,60.62,-176.36667,ATL,23717,4578,2826,311,03-OCT-19,B,0,03-OCT-19,5,"OPILIO TANNER CRAB",M,7698,1,.27,3,.94,13-JUL-20,15-JUL-20
2019,'23717004578000000051','23717004578000002838',524,8,LONGLINER,1,NO PROBLEM,5.58,A617,136,N,1101,61,,61.21,-176.21,60.96833,-176.425,ATL,23717,4578,2838,317,05-OCT-19,B,,05-OCT-19,5,"OPILIO TANNER CRAB",M,7818,1,.26,1,.26,13-JUL-20,15-JUL-20
2019,'23124004450000000026','23124004450000001872',513,8,LONGLINER,1,NO PROBLEM,16.25,A553,135,N,1960.8,48,,56.76,-167.63167,56.905,-167.63333,ATL,23124,4450,1872,4,08-JAN-19,B,0,08-JAN-19,5,"OPILIO TANNER CRAB",M,4935,5,1.88,14,5.98,13-JUL-20,15-JUL-20
2019,'23717004578000000051','23717004578000002850',524,8,LONGLINER,1,NO PROBLEM,9.46,A617,136,N,1078.2,67,,60.955,-177.10833,61.155,-176.955,ATL,23717,4578,2850,323,09-OCT-19,B,0,09-OCT-19,5,"OPILIO TANNER CRAB",M,7728,1,.61,3,.8,13-JUL-20,15-JUL-20
2019,'23717004578000000051','23717004578000002856',524,8,LONGLINER,1,NO PROBLEM,19.85,A617,136,N,877.2,64,,61.04167,-176.93667,60.975,-176.39333,ATL,23717,4578,2856,326,10-OCT-19,B,0,10-OCT-19,5,"OPILIO TANNER CRAB",F,7728,1,.05,4,.19,13-JUL-20,15-JUL-20
2019,'23124004450000000029','23124004450000002054',513,8,LONGLINER,1,NO PROBLEM,23.26,A553,135,N,1392,55,,56.755,-167.76,56.60833,-167.76,ATL,23124,4450,2054,94,03-MAR-19,B,0,03-MAR-19,5,"OPILIO TANNER CRAB",M,3510,1,.44,1,.44,13-JUL-20,15-JUL-20
2019,'23667033470000000045','23667033470000002958',524,8,LONGLINER,1,NO PROBLEM,34.8,A716,119,N,1237.8,25,,63.97,-171.85667,63.97,-171.85667,ATL,23667,33470,2958,228,25-AUG-19,B,,25-AUG-19,5,"OPILIO TANNER CRAB",F,17878,0,.01,0,.01,13-JUL-20,15-JUL-20
2019,'23667033470000000045','23667033470000002966',524,8,LONGLINER,1,NO PROBLEM,32.78,A716,119,N,1555.8,22,,64.45,-170.52,64.45,-170.52,ATL,23667,33470,2966,232,29-AUG-19,B,0,29-AUG-19,5,"OPILIO TANNER CRAB",F,18284,1,.02,3,.06,13-JUL-20,15-JUL-20
2019,'23599003673000000014','23599003673000000916',521,8,LONGLINER,1,NO PROBLEM,15.43,A107,135,N,1510.2,55,,58.90833,-172.42,58.8,-172.825,ATL,23599,3673,916,218,20-AUG-19,B,0,20-AUG-19,5,"OPILIO TANNER CRAB",M,6692,3,1.14,11,4.68,13-JUL-20,15-JUL-20
2019,'23124004450000000029','23124004450000002088',513,8,LONGLINER,1,NO PROBLEM,13.25,A553,135,N,1363.2,52,,56.78167,-167.59,56.78167,-167.59,ATL,23124,4450,2088,111,10-MAR-19,B,0,10-MAR-19,5,"OPILIO TANNER CRAB",M,3450,2,.67,8,3.55,13-JUL-20,15-JUL-20
2019,'23124004450000000026','23124004450000001894',513,8,LONGLINER,1,NO PROBLEM,9.51,A553,135,N,1789.8,44,,56.78167,-167.27333,56.78167,-167.27333,ATL,23124,4450,1894,16,13-JAN-19,B,0,13-JAN-19,5,"OPILIO TANNER CRAB",M,1398,1,.34,8,3.49,13-JUL-20,15-JUL-20
2019,'23124004450000000026','23124004450000001900',513,8,LONGLINER,1,NO PROBLEM,14.59,A553,135,N,1678.2,44,,56.775,-167.26,56.775,-167.26,ATL,23124,4450,1900,19,14-JAN-19,B,0,14-JAN-19,5,"OPILIO TANNER CRAB",M,4194,1,.39,1,.39,13-JUL-20,15-JUL-20
2019,'23124004450000000026','23124004450000001910',513,8,LONGLINER,1,NO PROBLEM,19.7,A553,135,N,2071.2,43,,56.81167,-167.40167,56.95667,-167.40167,ATL,23124,4450,1910,23,16-JAN-19,B,0,16-JAN-19,5,"OPILIO TANNER CRAB",M,4660,2,.64,2,.64,13-JUL-20,15-JUL-20
2019,'23127003835000000006','23127003835000000414',509,1,NON PELAGIC,1,NO PROBLEM,26.02,A276,230,N,120,37,37,56.94667,-164.435,56.89667,-164.23833,ATL,23127,3835,414,171,19-MAR-19,B,0,19-MAR-19,5,"OPILIO TANNER CRAB",M,311,1,.33,83,27.34,13-JUL-20,15-JUL-20
2019,'23127003835000000006','23127003835000000504',513,1,NON PELAGIC,1,NO PROBLEM,9.91,A276,230,N,253.2,36,36,57.78667,-168.47333,57.83,-168.03167,ATL,23127,3835,504,211,28-MAR-19,B,0,28-MAR-19,5,"OPILIO TANNER CRAB",M,169,1,.18,56,10.1,13-JUL-20,15-JUL-20
2019,'23143004578000000039','23143004578000002220',524,8,LONGLINER,1,NO PROBLEM,22.14,A617,136,N,1504.8,56,,61.62167,-175.935,61.62167,-175.93333,ATL,23143,4578,2220,8,05-JAN-19,B,,05-JAN-19,5,"OPILIO TANNER CRAB",F,8016,0,.01,0,.01,13-JUL-20,15-JUL-20
2019,'23599003673000000014','23599003673000000876',521,8,LONGLINER,1,NO PROBLEM,15.41,A107,135,N,1014,56,,58.49,-172.36167,58.65167,-172.68167,ATL,23599,3673,876,198,09-AUG-19,B,0,09-AUG-19,5,"OPILIO TANNER CRAB",F,5736,3,.1,3,.1,13-JUL-20,15-JUL-20
2019,'23599003673000000012','23599003673000000782',521,8,LONGLINER,1,NO PROBLEM,13.64,A107,135,N,1537.8,45,,58.98167,-171.28167,58.98167,-171.725,ATL,23599,3673,782,151,07-JUL-19,B,0,07-JUL-19,5,"OPILIO TANNER CRAB",M,6480,2,.58,2,.58,13-JUL-20,15-JUL-20
2019,'23127003835000000006','23127003835000000474',514,1,NON PELAGIC,1,NO PROBLEM,7.34,A276,230,N,325.8,36,36,58.18667,-169.31333,58.04667,-169.08,ATL,23127,3835,474,200,25-MAR-19,B,0,25-MAR-19,5,"OPILIO TANNER CRAB",M,199,1,.44,37,16.21,13-JUL-20,15-JUL-20
2019,'23629004092000000034','23629004092000001812',524,1,NON PELAGIC,1,NO PROBLEM,27.01,A283,166,N,229.8,36,36,58.54,-170.08667,58.305,-170.29333,ATL,23629,4092,1812,904,13-SEP-19,B,0,13-SEP-19,5,"OPILIO TANNER CRAB",M,370,1,.09,73,6.56,13-JUL-20,15-JUL-20
2019,'23629004092000000034','23629004092000001816',524,1,NON PELAGIC,1,NO PROBLEM,12.59,A283,166,N,244.8,36,36,58.53,-169.99833,58.28278,-170.19,ATL,23629,4092,1816,906,14-SEP-19,B,0,14-SEP-19,5,"OPILIO TANNER CRAB",M,231,97,14.74,5265,800.07,13-JUL-20,15-JUL-20
2019,'23112029997000000025','23112029997000000870',524,8,LONGLINER,1,NO PROBLEM,35.45,A697,124,N,2128.2,55,,60.08333,-174.35,60.12833,-174.375,ATL,23112,29997,870,1,02-JAN-19,B,0,02-JAN-19,5,"OPILIO TANNER CRAB",M,25560,4,1.32,4,1.32,13-JUL-20,15-JUL-20
2019,'23112029997000000025','23112029997000000880',521,8,LONGLINER,1,NO PROBLEM,34.35,A697,124,N,1114.8,58,,60.08167,-174.445,59.78833,-174.44667,ATL,23112,29997,880,6,06-JAN-19,B,0,06-JAN-19,5,"OPILIO TANNER CRAB",M,6474,1,.33,1,.33,13-JUL-20,15-JUL-20
2019,'23143004578000000039','23143004578000002254',521,8,LONGLINER,1,NO PROBLEM,8.27,A617,136,N,1000.8,74,,59.085,-177.25333,58.805,-177.17,ATL,23143,4578,2254,25,15-JAN-19,B,0,15-JAN-19,5,"OPILIO TANNER CRAB",M,9163,2,1.24,2,1.24,13-JUL-20,15-JUL-20
2019,'23143004578000000039','23143004578000002264',521,8,LONGLINER,1,NO PROBLEM,25.66,A617,136,N,1161,57,,59.13333,-172.82167,59.13333,-172.83333,ATL,23143,4578,2264,30,19-JAN-19,B,0,19-JAN-19,5,"OPILIO TANNER CRAB",M,10528,1,.78,3,1.51,13-JUL-20,15-JUL-20
2019,'23599003673000000012','23599003673000000800',521,8,LONGLINER,1,NO PROBLEM,16.14,A107,135,N,1360.8,51,,59.03167,-172.08333,59.03167,-172.55333,ATL,23599,3673,800,160,12-JUL-19,B,0,12-JUL-19,5,"OPILIO TANNER CRAB",M,6426,1,.29,1,.29,13-JUL-20,15-JUL-20
2019,'23300005822000000003','23300005822000000136',513,1,NON PELAGIC,1,NO PROBLEM,24.43,A639,120,N,205.2,36,36,57.75,-167.78333,57.58333,-167.86667,ATL,23300,5822,136,68,13-FEB-19,B,0,13-FEB-19,5,"OPILIO TANNER CRAB",M,323,2,.44,150,33.08,13-JUL-20,15-JUL-20
2019,'23300005822000000003','23300005822000000140',513,1,NON PELAGIC,1,NO PROBLEM,22.63,A639,120,N,210,37,37,57.7,-167.83333,57.53333,-167.93333,ATL,23300,5822,140,70,13-FEB-19,B,0,13-FEB-19,5,"OPILIO TANNER CRAB",M,324,1,.27,68,18.39,13-JUL-20,15-JUL-20
2019,'23300005822000000001','23300005822000000022',513,1,NON PELAGIC,1,NO PROBLEM,27.04,A639,120,N,196.8,38,38,57.46667,-167.2,57.45,-167.56667,ATL,23300,5822,22,11,25-JAN-19,B,0,25-JAN-19,5,"OPILIO TANNER CRAB",M,197,2,.48,272,65.18,13-JUL-20,15-JUL-20
2019,'23300005822000000001','23300005822000000024',513,1,NON PELAGIC,1,NO PROBLEM,34.3,A639,120,N,225,38,38,57.45,-167.71667,57.46667,-167.38333,ATL,23300,5822,24,12,25-JAN-19,B,0,25-JAN-19,5,"OPILIO TANNER CRAB",M,293,1,.37,116,43.01,13-JUL-20,15-JUL-20
2019,'23300005822000000004','23300005822000000160',513,1,NON PELAGIC,1,NO PROBLEM,17.64,A639,120,N,187.2,39,39,57.2,-167.7,57.31667,-167.86667,ATL,23300,5822,160,80,19-FEB-19,B,0,19-FEB-19,5,"OPILIO TANNER CRAB",M,325,3,.8,214,48.6,13-JUL-20,15-JUL-20
2019,'23300005822000000004','23300005822000000164',513,1,NON PELAGIC,1,NO PROBLEM,13.94,A639,120,N,210,39,39,57.2,-167.7,57.33333,-167.8,ATL,23300,5822,164,82,19-FEB-19,B,0,19-FEB-19,5,"OPILIO TANNER CRAB",M,214,1,.33,64,20.99,13-JUL-20,15-JUL-20
2019,'23300005822000000004','23300005822000000186',513,1,NON PELAGIC,1,NO PROBLEM,18.32,A639,120,N,196.2,37,37,57.53333,-168.18333,57.66667,-168.33333,ATL,23300,5822,186,93,21-FEB-19,B,0,21-FEB-19,5,"OPILIO TANNER CRAB",M,271,4,.76,279,53.07,13-JUL-20,15-JUL-20
2019,'23300005822000000004','23300005822000000192',513,1,NON PELAGIC,1,NO PROBLEM,14.47,A639,120,N,232.8,38,38,57.58333,-168.3,57.43333,-168.25,ATL,23300,5822,192,96,22-FEB-19,B,0,22-FEB-19,5,"OPILIO TANNER CRAB",M,194,2,.69,164,56.56,13-JUL-20,15-JUL-20
2019,'23599003673000000014','23599003673000000928',521,8,LONGLINER,1,NO PROBLEM,14.16,A107,135,N,1486.8,55,,58.85333,-172.22333,58.73667,-172.60833,ATL,23599,3673,928,223,23-AUG-19,B,0,23-AUG-19,5,"OPILIO TANNER CRAB",M,5736,4,1.18,17,7.27,13-JUL-20,15-JUL-20
2019,'23599003673000000014','23599003673000000930',521,8,LONGLINER,1,NO PROBLEM,17.03,A107,135,N,1462.2,55,,58.87333,-172.42333,58.75833,-172.82333,ATL,23599,3673,930,224,23-AUG-19,B,0,23-AUG-19,5,"OPILIO TANNER CRAB",M,5736,3,1.38,13,5.46,13-JUL-20,15-JUL-20
2019,'23516004306000000033','23516004306000002890',524,8,LONGLINER,1,NO PROBLEM,11.7,A576,180,N,1012.2,46,,61.43167,-174.74833,61.43167,-175.10833,ATL,23516,4306,2890,225,13-JUL-19,B,0,13-JUL-19,5,"OPILIO TANNER CRAB",M,4444,1,.14,1,.14,13-JUL-20,15-JUL-20
2019,'23516004306000000033','23516004306000002908',524,8,LONGLINER,1,NO PROBLEM,10.92,A576,180,N,960,48,,61.40833,-175.34333,61.40833,-175.34333,ATL,23516,4306,2908,234,16-JUL-19,B,0,16-JUL-19,5,"OPILIO TANNER CRAB",M,4220,2,.44,2,.44,13-JUL-20,15-JUL-20
2019,'23516004306000000033','23516004306000002854',524,8,LONGLINER,1,NO PROBLEM,10.05,A576,180,N,964.8,50,,61.19333,-174.915,61.19333,-174.915,ATL,23516,4306,2854,207,07-JUL-19,B,,07-JUL-19,5,"OPILIO TANNER CRAB",F,6378,0,0,0,0,13-JUL-20,15-JUL-20
2019,'23516004306000000032','23516004306000002738',524,8,LONGLINER,1,NO PROBLEM,6.56,A576,180,N,1141.2,59,,60.89833,-175.69667,60.89833,-175.69667,ATL,23516,4306,2738,149,10-JUN-19,B,,10-JUN-19,5,"OPILIO TANNER CRAB",M,3252,1,.25,1,.25,13-JUL-20,15-JUL-20
2019,'23516004306000000033','23516004306000002878',524,8,LONGLINER,1,NO PROBLEM,13.56,A576,180,N,961.2,45,,61.35167,-174.56667,61.35167,-174.56667,ATL,23516,4306,2878,219,11-JUL-19,B,0,11-JUL-19,5,"OPILIO TANNER CRAB",M,4208,1,.08,1,.08,13-JUL-20,15-JUL-20
2019,'23300005822000000001','23300005822000000012',513,1,NON PELAGIC,1,NO PROBLEM,37.22,A639,120,N,151.8,38,38,57.41667,-167.63333,57.41667,-167.88333,ATL,23300,5822,12,6,24-JAN-19,B,0,24-JAN-19,5,"OPILIO TANNER CRAB",M,96,1,.05,383,19.16,13-JUL-20,15-JUL-20
2019,'23728002833000000027','23728002833000002524',524,8,LONGLINER,1,NO PROBLEM,7.47,A222,174,N,738,65,,60.65,-175.81667,60.65,-176.21333,ATL,23728,2833,2524,218,29-SEP-19,B,0,29-SEP-19,5,"OPILIO TANNER CRAB",M,4338,1,.2,4,1.69,13-JUL-20,15-JUL-20
2019,'23314006323000000001','23314006323000000022',521,8,LONGLINER,1,NO PROBLEM,32.78,A660,167,N,1207.8,51,,57.61333,-171.335,57.62833,-171.31333,ATL,23314,6323,22,11,18-FEB-19,B,0,18-FEB-19,5,"OPILIO TANNER CRAB",M,14736,7,3.16,7,3.16,13-JUL-20,15-JUL-20
2019,'23314006323000000001','23314006323000000030',521,8,LONGLINER,1,NO PROBLEM,37.4,A660,167,N,1395,54,,57.685,-171.70667,57.70167,-171.72167,ATL,23314,6323,30,15,21-FEB-19,B,0,21-FEB-19,5,"OPILIO TANNER CRAB",M,16198,9,3.23,9,3.23,13-JUL-20,15-JUL-20
2019,'23307002110000000003','23307002110000000092',513,1,NON PELAGIC,1,NO PROBLEM,26.44,A077,158,N,240,40,40,57.03333,-166.73333,56.86667,-166.98333,ATL,23307,2110,92,46,03-MAR-19,B,0,03-MAR-19,5,"OPILIO TANNER CRAB",M,375,1,.17,86,14.63,13-JUL-20,15-JUL-20
2019,'23728002833000000027','23728002833000002476',521,8,LONGLINER,1,NO PROBLEM,4.37,A222,174,N,913.8,57,,59.38833,-173.445,59.38833,-173.445,ATL,23728,2833,2476,194,18-SEP-19,B,0,18-SEP-19,5,"OPILIO TANNER CRAB",M,5520,4,1.82,12,4.64,13-JUL-20,15-JUL-20
2019,'23637003369000000030','23637003369000001458',524,1,NON PELAGIC,1,NO PROBLEM,16.28,A047,185,N,148.8,40,40,58.62167,-170.78,58.78833,-170.69833,ATL,23637,3369,1458,728,05-SEP-19,B,0,05-SEP-19,5,"OPILIO TANNER CRAB",M,244,2,.4,133,26.64,13-JUL-20,15-JUL-20
2019,'23637003369000000030','23637003369000001474',524,1,NON PELAGIC,1,NO PROBLEM,28.17,A047,185,N,157.8,41,41,58.56833,-170.925,58.61167,-170.61667,ATL,23637,3369,1474,736,06-SEP-19,B,0,06-SEP-19,5,"OPILIO TANNER CRAB",M,346,2,.63,163,51.24,13-JUL-20,15-JUL-20
2019,'23637003369000000030','23637003369000001484',524,1,NON PELAGIC,1,NO PROBLEM,17.95,A047,185,N,148.8,39,39,58.74667,-170.54667,58.63167,-170.34333,ATL,23637,3369,1484,741,07-SEP-19,B,0,07-SEP-19,5,"OPILIO TANNER CRAB",M,258,1,.12,69,8.32,13-JUL-20,15-JUL-20
2019,'23798034249000000023','23798034249000002262',513,1,NON PELAGIC,1,NO PROBLEM,6.3,A999,208,N,283.8,36,36,57.18,-165.69,57.20167,-166.17333,ATL,23798,34249,2262,636,09-SEP-19,B,0,09-SEP-19,5,"OPILIO TANNER CRAB",M,129,1,.16,42,6.65,13-JUL-20,15-JUL-20
2019,'23798034249000000023','23798034249000002382',513,1,NON PELAGIC,1,NO PROBLEM,30.93,A999,208,N,340.8,37,37,57.07667,-166.33167,56.92167,-165.78,ATL,23798,34249,2382,664,17-SEP-19,B,0,17-SEP-19,5,"OPILIO TANNER CRAB",M,362,1,.21,84,17.58,13-JUL-20,15-JUL-20
2019,'23798034249000000023','23798034249000002392',513,1,NON PELAGIC,1,NO PROBLEM,6.05,A999,208,N,361.2,38,38,57.07667,-166.27167,57.15667,-166.71167,ATL,23798,34249,2392,2454,18-SEP-19,B,0,18-SEP-19,5,"OPILIO TANNER CRAB",M,113,1,.34,49,16.67,13-JUL-20,15-JUL-20
2019,'23798034249000000023','23798034249000002226',513,1,NON PELAGIC,1,NO PROBLEM,21.94,A999,208,N,300,36,36,57.21833,-165.93667,57.25167,-166.44,ATL,23798,34249,2226,627,06-SEP-19,B,0,06-SEP-19,5,"OPILIO TANNER CRAB",M,306,1,.13,70,9.13,13-JUL-20,15-JUL-20
2019,'23637003369000000030','23637003369000001528',514,1,NON PELAGIC,1,NO PROBLEM,16.15,A047,185,N,145.8,37,37,58.525,-169.95,58.38833,-169.79167,ATL,23637,3369,1528,763,10-SEP-19,B,0,10-SEP-19,5,"OPILIO TANNER CRAB",M,270,9,1.26,535,74.86,13-JUL-20,15-JUL-20
2019,'23314006323000000005','23314006323000000102',521,8,LONGLINER,1,NO PROBLEM,53.68,A660,167,N,2050.8,70,,57.51833,-173.635,57.49833,-173.50167,ATL,23314,6323,102,51,31-MAR-19,B,,31-MAR-19,5,"OPILIO TANNER CRAB",M,22320,1,.2,1,.2,13-JUL-20,15-JUL-20
